|img_url|sex|traits|birth|weight|diet|breeder|location|price|payments|shipping|trades|first_posted|last_updated|animal_id|group_id|origin|num_likes|snake_url|img|title
22|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/majorleagueexotics/2022/04/20220408215100.156-A1675D06-875C-4ADB-B-225x190c.jpeg?signature=76DE34590C91CE4B4F6E15D196E248577599E04F30656D828F5605A38DE20EB5|male|{'Piebald', 'Banana'}|||Frozen/Thawed Mouse|MLEP|Jackson Township, New Jersey|US$275.00|PayPal Goods & Services|At Least 40.00 (Domestic)|No Trades|04/08/22|12/04/22|BP-BPLE-1||Domestically Produced|2|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/867537|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A672730>|Banana Pied
23|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/jchausmer/2022/07/20220728012126.392-B6E80096-F5D6-4356-8-225x190c.jpeg?signature=3E14644C979D2381374850CA44B6706B90DEE24B1927F9B4EE723A18246CF6C2|female|{'Piebald', 'Banana'}|2022||Live Rat|John Chausmer|Williamsburg, Ohio|US$1,200.00|Credit Card, Debit Card, PayPal Goods & Services, PayPal Friends & Family, Venmo, Zelle, Cash|At Least 65.00 (Domestic)||07/28/22|12/04/22|22C6-36F|||3|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1040050|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x21159251250>|Banana Piebald
24|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/jchausmer/2022/07/20220728011904.897-EF0335B9-8F55-4980-A-225x190c.jpeg?signature=A8F72728825B9723E6D267E75A2E30674FAC7D69B326C8B4A01B31484AD390F2|male|{'Piebald', 'Banana'}|2022||Live Rat|John Chausmer|Williamsburg, Ohio|US$450.00|Credit Card, Debit Card, PayPal Goods & Services, PayPal Friends & Family, Venmo, Zelle, Cash|At Least 65.00 (Domestic)||07/28/22|12/04/22|22C6-35M|||1|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1040044|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A71BF70>|Banana Piebald
25|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/dreptiles/2021/09/20210927161719.728-13-8C-Banana-Pied-L-225x190c.jpeg?signature=4E4D51297E27DF8E7B9FB25D448E1FCC4EA74DB715973A818D1BF9EF8AB9D158|male|{'Piebald', 'Banana'}|2021|||DynastyReptiles|Miami, Florida|US$550.00||At Most 1.00 (Domestic)||10/19/21|12/04/22|13-8C_2021_9-27-21|||3|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/687837|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A672CD0>|Banana Pied
26|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/alzmorphs/2021/10/20211030225241.15-5-225x190c.jpeg?signature=EBB1F4472C863BF1A1859449D37B25414C1C3B20D817CEE1CDF1D854C1483A9F|female|{'Piebald', 'Banana'}|May 2021|350g|Live Mouse|ALZ|New Baltimore, Michigan|US$1,400.00||50.00-60.00 (Domestic)||10/30/21|12/06/22|63-1|||6|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/724816|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A6D0670>|Banana Pied
27|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/crystalpalacereptiles/2021/11/20211128115605.696-D28114ED-D3F2-47D2-B-225x190c.jpeg?signature=B2F33BC3CE782A43229E061DC8197229CB4A338D5EFCC944F7064853093279BD|male|{'Piebald', 'Banana'}|||Frozen/Thawed Mouse|CPR|London, England|GB£276.50 (Approx. US$335.37)|Credit Card, Debit Card, PayPal Friends & Family, Wire Transfer, Cash|45.00-95.00 (Domestic)||11/28/21|12/03/22|CPR1463||Domestically Produced|1|https://www.morphmarket.com/gb/c/reptiles/pythons/ball-pythons/749068|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A672BE0>|Banana Pied
28|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/kbanker/2022/12/20221202174003.496-ACE81DD4-ACA8-49DB-8-225x190c.jpeg?signature=2CA1E9233C43AC516F876B18ED4F4F4F8DEAC9A30561D7CEA5A8FA21BAAF601D|male|{'Piebald', 'Banana'}|August 2021|1026g|Live Rat|Lively Lizards|Fort Myers, Florida|US$500.00||50.00-80.00 (Domestic)|No Trades|12/02/22|12/02/22|BPM||Domestically Produced|1|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1335541|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115951BD60>|Banana Pied Male (RTB)
29|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/morphgraphics/2022/12/20221202152859.889-2309-225x190c.jpeg?signature=B402C4208A12BDCD4A4E7872D7F3A1CFDE9B815E533F65A7CA03B2750CE4C71C|female|{'Piebald', 'Banana'}||1000g||Custom Scales|St. Louis, Missouri|US$850.00|Credit Card, Debit Card, PayPal Goods & Services, Personal Check, Cashier's Check, Wire Transfer, Cash, Money Order, Western Union, Walmart Pay, MoneyGram|50.00 (Domestic)|No Trades|12/02/22|12/05/22|2309|||1|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1335345|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x211592516A0>|Banana Pied
30|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/thefloridareptileranch/2022/03/20220302152852.340-PiedBananaFemale--225x190c.jpeg?signature=7ADFEB1C936364DED9EC0C062DE13AA4A23F24A0798F88CF7091C6EC19660073|female|{'Piebald', 'Banana'}|2021|150g|Live Mouse|Reptile Ranch|Tampa, Florida|US$1,200.00|||No Trades|02/24/22|12/02/22|000031882|||11|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/817552|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115951BF70>|Pied Banana- Female
31|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/pied_pythons/2022/11/20221107193110.951-313782109_3408682442-225x190c.jpeg?signature=F1F5E2ACB2FA18A812F8ECE9C2FFD297EAD7D23B06A372E908A7300994B0C0FA|male|{'Piebald', 'Banana'}||100g|Frozen/Thawed Mouse|Pied Pythons|Brentwood, England|GB£147.50 (Approx. US$178.91)||45.00-65.00 (Domestic)||11/07/22|12/05/22|22289|||0|https://www.morphmarket.com/gb/c/reptiles/pythons/ball-pythons/1290800|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A71B820>|Banana Pied
